##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): March 30, 2015, 4:41 p.m.
## Download Date (Y/M/D): 
##
## Query String: 
##
#KIC,period,bjd0,morph,T2/T1,rho1+rho2,q,e_sin_omega,e_cos_omega,FF,sin_i,SC,
3446451,1.2847010,55002.157359,-1.00,-999,-999,-999,-999,-999,-999,-999,False,
5097446,1.2880641,54964.986090,0.60,-999,-999,-999,-999,-999,-999,-999,False,
11182260,1.2919720,54954.006460,0.45,-999,-999,-999,-999,-999,-999,-999,False,
5598639,1.2975514,54955.013385,0.58,-999,-999,-999,-999,-999,-999,-999,True,
2557430,1.2977469,54954.459143,0.51,-999,-999,-999,-999,-999,-999,-999,True,
4743626,1.3028754,54954.927299,0.95,-999,-999,-999,-999,-999,-999,-999,False,
9945280,1.3034599,54964.751684,0.49,-999,-999,-999,-999,-999,-999,-999,False,
6066379,1.3038602,54999.811424,0.55,-999,-999,-999,-999,-999,-999,-999,False,
4574310,1.3062201,54954.661614,0.56,-999,-999,-999,-999,-999,-999,-999,False,
5215700,1.3124021,55186.237774,0.58,-999,-999,-999,-999,-999,-999,-999,False,
7884842,1.3145476,54954.876481,0.77,-999,-999,-999,-999,-999,-999,-999,False,
6220497,1.3231671,55000.313265,0.62,-999,-999,-999,-999,-999,-999,-999,False,
5716244,1.3303328,54965.785021,0.58,-999,-999,-999,-999,-999,-999,-999,False,
9899416,1.3325545,54954.389539,0.60,-999,-999,-999,-999,-999,-999,-999,True,
9899345,1.3326607,55000.939914,0.60,-999,-999,-999,-999,-999,-999,-999,False,
10879213,1.3369714,54999.913074,0.47,-999,-999,-999,-999,-999,-999,-999,False,
4853067,1.3409216,54954.871417,0.88,-999,-999,-999,-999,-999,-999,-999,False,
3851193,1.3410787,54964.838287,0.55,-999,-999,-999,-999,-999,-999,-999,False,
10232123,1.3437664,54954.181852,0.44,-999,-999,-999,-999,-999,-999,-999,False,
10292465,1.3533739,54964.934712,0.42,-999,-999,-999,-999,-999,-999,-999,False,
3558822,1.3534207,54953.845487,0.71,-999,-999,-999,-999,-999,-999,-999,False,
6143826,1.3547600,54953.811886,0.92,-999,-999,-999,-999,-999,-999,-999,False,
12418319,1.3569736,54965.465673,0.69,-999,-999,-999,-999,-999,-999,-999,False,
8409588,1.3608370,54953.717638,0.31,-999,-999,-999,-999,-999,-999,-999,False,
8652599,1.3609932,54955.153944,0.93,-999,-999,-999,-999,-999,-999,-999,False,
2305543,1.3622735,55003.400909,0.50,-999,-999,-999,-999,-999,-999,-999,False,
10818544,1.3692171,54954.316713,0.90,-999,-999,-999,-999,-999,-999,-999,False,
6452742,1.3755444,54965.553936,0.46,-999,-999,-999,-999,-999,-999,-999,False,
5309353,1.3763800,55004.107012,0.45,-999,-999,-999,-999,-999,-999,-999,True,
8846978,1.3790604,54954.873660,0.77,-999,-999,-999,-999,-999,-999,-999,False,
9953894,1.3825995,54954.538840,0.74,-999,-999,-999,-999,-999,-999,-999,True,
9761199,1.3840392,54964.726426,0.33,-999,-999,-999,-999,-999,-999,-999,True,
7985167,1.3844780,54954.200481,0.47,-999,-999,-999,-999,-999,-999,-999,True,
11304987,1.3853862,54964.802895,0.34,-999,-999,-999,-999,-999,-999,-999,False,
7177892,1.3862494,54954.651393,0.50,-999,-999,-999,-999,-999,-999,-999,True,
10028352,1.3868021,55020.998425,0.35,-999,-999,-999,-999,-999,-999,-999,True,
9007918,1.3872069,54954.746682,0.52,-999,-999,-999,-999,-999,-999,-999,True,
3973549,1.3899550,55008.355573,0.37,-999,-999,-999,-999,-999,-999,-999,False,
9051716,1.3908162,55002.206103,0.94,-999,-999,-999,-999,-999,-999,-999,False,
10422852,1.3988897,54965.165889,0.56,-999,-999,-999,-999,-999,-999,-999,False,
10000490,1.4009912,54954.243656,0.56,-999,-999,-999,-999,-999,-999,-999,True,
2305372,1.4046920,54965.954227,0.58,-999,-999,-999,-999,-999,-999,-999,False,
5428668,1.4067010,54976.464729,0.79,-999,-999,-999,-999,-999,-999,-999,False,
11706658,1.4079433,54965.266794,0.39,-999,-999,-999,-999,-999,-999,-999,False,
9833618,1.4085018,54964.924093,0.61,-999,-999,-999,-999,-999,-999,-999,False,
7671594,1.4103475,54965.399363,0.31,-999,-999,-999,-999,-999,-999,-999,False,
8264534,1.4157980,54954.880615,0.93,-999,-999,-999,-999,-999,-999,-999,True,
7382250,1.4187322,54954.984264,0.67,-999,-999,-999,-999,-999,-999,-999,False,
8397460,1.4189566,54954.934410,0.85,-999,-999,-999,-999,-999,-999,-999,True,
10225800,1.4237972,54965.654564,0.37,-999,-999,-999,-999,-999,-999,-999,True,
4480676,1.4239338,54965.087498,0.41,-999,-999,-999,-999,-999,-999,-999,False,
10551346,1.4279629,54964.895392,0.47,-999,-999,-999,-999,-999,-999,-999,False,
9480516,1.4298111,54954.346396,0.92,-999,-999,-999,-999,-999,-999,-999,False,
6314173,1.4332630,55001.670653,0.58,-999,-999,-999,-999,-999,-999,-999,False,
6697716,1.4432490,54965.580655,0.43,-999,-999,-999,-999,-999,-999,-999,False,
9602542,1.4631744,54965.342931,0.99,-999,-999,-999,-999,-999,-999,-999,False,
10601549,1.4637734,54965.807088,0.35,-999,-999,-999,-999,-999,-999,-999,False,
11873166,1.4688524,54953.914736,0.47,-999,-999,-999,-999,-999,-999,-999,False,
9137992,1.4700450,54956.723561,0.64,-999,-999,-999,-999,-999,-999,-999,False,
12216706,1.4710605,55003.521612,0.54,-999,-999,-999,-999,-999,-999,-999,False,
11076279,1.4725851,54965.926874,0.55,-999,-999,-999,-999,-999,-999,-999,False,
9470054,1.4732275,55003.419892,0.96,-999,-999,-999,-999,-999,-999,-999,True,
9569866,1.4803231,54964.755149,0.46,-999,-999,-999,-999,-999,-999,-999,True,
10535807,1.4816559,54965.699046,0.50,-999,-999,-999,-999,-999,-999,-999,False,
9353234,1.4865274,54965.446983,0.86,-999,-999,-999,-999,-999,-999,-999,False,
8081389,1.4894405,54965.004201,0.56,-999,-999,-999,-999,-999,-999,-999,True,
3245776,1.4920589,55001.643004,0.96,-999,-999,-999,-999,-999,-999,-999,False,
11447953,1.4988837,54955.251162,0.94,-999,-999,-999,-999,-999,-999,-999,True,
4456622,1.5028164,55004.020547,0.43,-999,-999,-999,-999,-999,-999,-999,False,
11463211,1.5063542,54964.836228,0.33,-999,-999,-999,-999,-999,-999,-999,True,
8823397,1.5065038,54953.939250,0.54,-999,-999,-999,-999,-999,-999,-999,False,
7700578,1.5071060,54999.752086,0.56,-999,-999,-999,-999,-999,-999,-999,False,
8288719,1.5100967,54954.623216,0.41,-999,-999,-999,-999,-999,-999,-999,False,
8195877,1.5102001,54955.144432,0.47,-999,-999,-999,-999,-999,-999,-999,False,
5513861,1.5102117,54954.995935,0.57,-999,-999,-999,-999,-999,-999,-999,True,
11350389,1.5126440,54965.025108,0.41,-999,-999,-999,-999,-999,-999,-999,False,
5216727,1.5130232,54964.929149,0.48,-999,-999,-999,-999,-999,-999,-999,False,
7108433,1.5191880,54999.851991,0.55,-999,-999,-999,-999,-999,-999,-999,False,
5444392,1.5195284,54954.915115,0.58,-999,-999,-999,-999,-999,-999,-999,True,
12418816,1.5218703,54954.742983,0.47,-999,-999,-999,-999,-999,-999,-999,True,
4150611,1.5222786,54999.686711,0.13,-999,-999,-999,-999,-999,-999,-999,True,
2569494,1.5233235,55000.349187,0.58,-999,-999,-999,-999,-999,-999,-999,True,
3836439,1.5403954,54954.213023,0.46,-999,-999,-999,-999,-999,-999,-999,True,
6948815,1.5415306,55000.434100,0.54,-999,-999,-999,-999,-999,-999,-999,False,
9163674,1.5462890,55003.298001,0.54,-999,-999,-999,-999,-999,-999,-999,False,
5733384,1.5467094,55003.518553,0.98,-999,-999,-999,-999,-999,-999,-999,True,
5774375,1.5499774,54965.677949,0.60,-999,-999,-999,-999,-999,-999,-999,False,
11724091,1.5590905,54953.858108,0.55,-999,-999,-999,-999,-999,-999,-999,False,
8043961,1.5592121,54954.555903,0.63,-999,-999,-999,-999,-999,-999,-999,True,
6048106,1.5593608,54999.843039,0.55,-999,-999,-999,-999,-999,-999,-999,False,
4949770,1.5640913,54955.088408,0.82,-999,-999,-999,-999,-999,-999,-999,False,
9228778,1.5665945,54954.090097,0.99,-999,-999,-999,-999,-999,-999,-999,False,
4550750,1.5677741,55000.441848,0.77,-999,-999,-999,-999,-999,-999,-999,False,
6934587,1.5709187,54954.476823,0.48,-999,-999,-999,-999,-999,-999,-999,False,
4677321,1.5721808,54966.345443,0.61,-999,-999,-999,-999,-999,-999,-999,False,
9597411,1.5756316,54965.577388,0.41,-999,-999,-999,-999,-999,-999,-999,False,
10666230,1.5777967,55065.706404,0.36,-999,-999,-999,-999,-999,-999,-999,False,
6302592,1.5780237,54965.250741,0.93,-999,-999,-999,-999,-999,-999,-999,False,
5977736,1.5791302,55003.038327,0.80,-999,-999,-999,-999,-999,-999,-999,False,
5962514,1.5800990,54999.878941,0.55,-999,-999,-999,-999,-999,-999,-999,False,
7117541,1.5856743,55003.069603,0.46,-999,-999,-999,-999,-999,-999,-999,False,
11234677,1.5874247,54953.872607,0.42,-999,-999,-999,-999,-999,-999,-999,False,
9357275,1.5882980,54954.065668,0.52,-999,-999,-999,-999,-999,-999,-999,True,
1433980,1.5926344,55000.374090,0.61,-999,-999,-999,-999,-999,-999,-999,False,
8553788,1.6061632,54954.997634,0.54,-999,-999,-999,-999,-999,-999,-999,True,
7174617,1.6083773,54966.188516,0.37,-999,-999,-999,-999,-999,-999,-999,False,
8262223,1.6130147,54955.070513,0.52,-999,-999,-999,-999,-999,-999,-999,True,
6794131,1.6133285,54954.308318,0.81,-999,-999,-999,-999,-999,-999,-999,False,
6311637,1.6208134,54954.380904,0.56,-999,-999,-999,-999,-999,-999,-999,False,
5127005,1.6211241,54955.159118,0.69,-999,-999,-999,-999,-999,-999,-999,False,
4070376,1.6346136,54965.333738,0.54,-999,-999,-999,-999,-999,-999,-999,False,
7385478,1.6554777,54954.534784,0.54,-999,-999,-999,-999,-999,-999,-999,True,
9210828,1.6564127,54965.408832,0.43,-999,-999,-999,-999,-999,-999,-999,False,
9101400,1.6580372,55000.941245,0.55,-999,-999,-999,-999,-999,-999,-999,False,
5211385,1.6606874,54955.454276,0.90,-999,-999,-999,-999,-999,-999,-999,False,
6197319,1.6638044,54965.658710,0.93,-999,-999,-999,-999,-999,-999,-999,False,
8145789,1.6706295,54964.956491,0.42,-999,-999,-999,-999,-999,-999,-999,False,
4071600,1.6746345,54954.598081,0.96,-999,-999,-999,-999,-999,-999,-999,False,
10735564,1.6749850,55278.014693,0.53,-999,-999,-999,-999,-999,-999,-999,False,
5801571,1.6771942,54965.312820,0.34,-999,-999,-999,-999,-999,-999,-999,True,
8841616,1.6795854,54954.481133,0.59,-999,-999,-999,-999,-999,-999,-999,False,
9282687,1.6804361,55000.611063,0.54,-999,-999,-999,-999,-999,-999,-999,False,
9843435,1.6847052,54999.977360,0.59,-999,-999,-999,-999,-999,-999,-999,False,
9906590,1.6863375,54954.664976,0.62,-999,-999,-999,-999,-999,-999,-999,False,
3241619,1.7033444,54955.247951,0.44,-999,-999,-999,-999,-999,-999,-999,True,
11568428,1.7106289,54999.438319,0.86,-999,-999,-999,-999,-999,-999,-999,False,
9711751,1.7115003,54965.356420,0.49,-999,-999,-999,-999,-999,-999,-999,False,
11616200,1.7186490,54954.898446,0.49,-999,-999,-999,-999,-999,-999,-999,False,
7885570,1.7293366,54955.158437,0.58,-999,-999,-999,-999,-999,-999,-999,True,
6058614,1.7310801,55004.131839,0.27,-999,-999,-999,-999,-999,-999,-999,False,
7798259,1.7342219,54965.832558,0.36,-999,-999,-999,-999,-999,-999,-999,False,
7748113,1.7346627,54954.159971,0.82,-999,-999,-999,-999,-999,-999,-999,False,
10848459,1.7369522,54965.093801,0.36,-999,-999,-999,-999,-999,-999,-999,False,
6670812,1.7418136,55001.474972,0.99,-999,-999,-999,-999,-999,-999,-999,True,
9288786,1.7441023,54965.763573,0.29,-999,-999,-999,-999,-999,-999,-999,False,
4380283,1.7447194,54965.902751,0.48,-999,-999,-999,-999,-999,-999,-999,False,
11564013,1.7505355,55002.694501,0.15,-999,-999,-999,-999,-999,-999,-999,False,
4902030,1.7576060,54965.266622,0.39,-999,-999,-999,-999,-999,-999,-999,False,
10274218,1.7641118,55003.411999,0.95,-999,-999,-999,-999,-999,-999,-999,False,
9426970,1.7711335,54999.421800,0.97,-999,-999,-999,-999,-999,-999,-999,False,
7968880,1.7739190,54965.165152,0.93,-999,-999,-999,-999,-999,-999,-999,False,
4850874,1.7759010,54953.774436,0.94,-999,-999,-999,-999,-999,-999,-999,False,
3846515,1.7760869,55003.880497,0.54,-999,-999,-999,-999,-999,-999,-999,False,
8112013,1.7905182,54955.194701,0.46,-999,-999,-999,-999,-999,-999,-999,True,
9110346,1.7905531,55002.219003,0.43,-999,-999,-999,-999,-999,-999,-999,False,
8039225,1.7941273,54955.667265,0.95,-999,-999,-999,-999,-999,-999,-999,False,
8892722,1.7943780,55002.040621,0.89,-999,-999,-999,-999,-999,-999,-999,False,
5479973,1.7952732,54964.869626,0.58,-999,-999,-999,-999,-999,-999,-999,False,
8411947,1.7976748,54966.032880,0.47,-999,-999,-999,-999,-999,-999,-999,False,
10581918,1.8018631,55139.362915,0.54,-999,-999,-999,-999,-999,-999,-999,True,
5962716,1.8046081,54965.392009,0.47,-999,-999,-999,-999,-999,-999,-999,False,
9101279,1.8114606,54965.932213,0.58,-999,-999,-999,-999,-999,-999,-999,False,
9716456,1.8132862,54953.743487,0.92,-999,-999,-999,-999,-999,-999,-999,False,
6363494,1.8156334,55003.946981,0.48,-999,-999,-999,-999,-999,-999,-999,False,
9895709,1.8189296,55066.158725,0.35,-999,-999,-999,-999,-999,-999,-999,False,
4681152,1.8359219,54954.060778,0.55,-999,-999,-999,-999,-999,-999,-999,False,
2309587,1.8385106,54965.101351,0.43,-999,-999,-999,-999,-999,-999,-999,False,
2450566,1.8445871,55001.580102,0.98,-999,-999,-999,-999,-999,-999,-999,False,
4864734,1.8456310,55180.751733,0.38,-999,-999,-999,-999,-999,-999,-999,False,
6956014,1.8511821,54954.559115,0.39,-999,-999,-999,-999,-999,-999,-999,False,
12367464,1.8532087,54954.129939,0.26,-999,-999,-999,-999,-999,-999,-999,False,
9637265,1.8554529,55002.700185,0.88,-999,-999,-999,-999,-999,-999,-999,False,
5783368,1.8638734,54999.466516,0.81,-999,-999,-999,-999,-999,-999,-999,False,
9237533,1.8686573,55004.743015,0.95,-999,-999,-999,-999,-999,-999,-999,False,
10514770,1.8724203,54965.493405,0.25,-999,-999,-999,-999,-999,-999,-999,False,
6128141,1.8726245,54965.726351,0.30,-999,-999,-999,-999,-999,-999,-999,False,
3338660,1.8733806,55002.252623,0.60,-999,-999,-999,-999,-999,-999,-999,False,
9637299,1.8824412,54965.738270,0.43,-999,-999,-999,-999,-999,-999,-999,True,
9912977,1.8878745,54966.709125,0.59,-999,-999,-999,-999,-999,-999,-999,False,
2708156,1.8912721,54954.335595,0.57,-999,-999,-999,-999,-999,-999,-999,True,
5296276,1.8920026,54999.263168,0.94,-999,-999,-999,-999,-999,-999,-999,False,
4832197,1.8954655,54954.965798,0.30,-999,-999,-999,-999,-999,-999,-999,False,
8099615,1.9007221,55007.684452,0.96,-999,-999,-999,-999,-999,-999,-999,False,
11819135,1.9016380,55000.065397,0.57,-999,-999,-999,-999,-999,-999,-999,False,
12470954,1.9022098,54965.404402,0.39,-999,-999,-999,-999,-999,-999,-999,False,
5264818,1.9050502,54955.272047,0.92,-999,-999,-999,-999,-999,-999,-999,False,
7269493,1.9078056,54964.636147,0.34,-999,-999,-999,-999,-999,-999,-999,False,
5196301,1.9104098,54955.143163,0.94,-999,-999,-999,-999,-999,-999,-999,False,
8330575,1.9141584,54964.773530,0.51,-999,-999,-999,-999,-999,-999,-999,False,
4840263,1.9156478,54966.371846,0.47,-999,-999,-999,-999,-999,-999,-999,False,
10735988,1.9271744,54965.572416,0.37,-999,-999,-999,-999,-999,-999,-999,False,
7967100,1.9272951,54965.366145,0.47,-999,-999,-999,-999,-999,-999,-999,False,
5821050,1.9333686,54953.945241,0.97,-999,-999,-999,-999,-999,-999,-999,False,
11967004,1.9416358,54966.109021,0.33,-999,-999,-999,-999,-999,-999,-999,False,
3530668,1.9462005,55004.235182,0.48,-999,-999,-999,-999,-999,-999,-999,False,
10096864,1.9467018,55002.264929,0.89,-999,-999,-999,-999,-999,-999,-999,False,
12353720,1.9533100,54954.417750,0.28,-999,-999,-999,-999,-999,-999,-999,False,
3735597,1.9663556,54954.425217,0.67,-999,-999,-999,-999,-999,-999,-999,False,
8430210,1.9754592,54966.008067,0.93,-999,-999,-999,-999,-999,-999,-999,False,
8019043,1.9855864,54954.018799,0.34,-999,-999,-999,-999,-999,-999,-999,True,
6863161,1.9866388,55004.056778,0.55,-999,-999,-999,-999,-999,-999,-999,False,
6863229,1.9949205,54954.485937,0.61,-999,-999,-999,-999,-999,-999,-999,False,
7552344,2.0014812,54964.948438,0.24,-999,-999,-999,-999,-999,-999,-999,False,
4670267,2.0060984,54966.375624,0.60,-999,-999,-999,-999,-999,-999,-999,False,
9207508,2.0151524,54965.111536,0.57,-999,-999,-999,-999,-999,-999,-999,False,
10068030,2.0231187,54965.074007,0.25,-999,-999,-999,-999,-999,-999,-999,False,
5306862,2.0257665,54954.701515,0.56,-999,-999,-999,-999,-999,-999,-999,True,
9030817,2.0262234,54966.380799,0.88,-999,-999,-999,-999,-999,-999,-999,False,
7830321,2.0273963,54966.710252,0.44,-999,-999,-999,-999,-999,-999,-999,False,
4160006,2.0367277,55001.336569,0.59,-999,-999,-999,-999,-999,-999,-999,False,
8380743,2.0377195,55000.734331,0.57,-999,-999,-999,-999,-999,-999,-999,False,
10291683,2.0437432,54954.280471,0.92,-999,-999,-999,-999,-999,-999,-999,True,
10619109,2.0451826,54955.136772,0.55,-999,-999,-999,-999,-999,-999,-999,True,
8127648,2.0469445,54999.496876,0.37,-999,-999,-999,-999,-999,-999,-999,False,
7970629,2.0510691,54966.523747,0.47,-999,-999,-999,-999,-999,-999,-999,False,
7732791,2.0641347,55004.057640,0.33,-999,-999,-999,-999,-999,-999,-999,True,
9788113,2.0680581,55019.675488,0.99,-999,-999,-999,-999,-999,-999,-999,False,
9479460,2.0738834,55000.844058,0.53,-999,-999,-999,-999,-999,-999,-999,False,
6470516,2.0804309,55002.256848,0.56,-999,-999,-999,-999,-999,-999,-999,False,
4357272,2.0859499,54964.964677,0.64,-999,-999,-999,-999,-999,-999,-999,False,
4743508,2.0860790,55093.665560,0.31,-999,-999,-999,-999,-999,-999,-999,False,
3641446,2.1000154,55000.223835,0.96,-999,-999,-999,-999,-999,-999,-999,True,
6606282,2.1070998,54965.435543,0.31,-999,-999,-999,-999,-999,-999,-999,False,
4579321,2.1123950,55002.944741,0.34,-999,-999,-999,-999,-999,-999,-999,False,
10556068,2.1171558,54955.398572,0.91,-999,-999,-999,-999,-999,-999,-999,False,
5020034,2.1191111,54999.498193,0.57,-999,-999,-999,-999,-999,-999,-999,False,
5036538,2.1220164,54965.520704,0.36,-999,-999,-999,-999,-999,-999,-999,False,
5872506,2.1260877,55000.463544,0.78,-999,-999,-999,-999,-999,-999,-999,False,
9827149,2.1319392,54966.651407,0.31,-999,-999,-999,-999,-999,-999,-999,False,
6209347,2.1365771,55004.482164,0.30,-999,-999,-999,-999,-999,-999,-999,False,
9657096,2.1381817,54954.820359,0.94,-999,-999,-999,-999,-999,-999,-999,False,
7532973,2.1446323,54954.115572,0.54,-999,-999,-999,-999,-999,-999,-999,False,
7025540,2.1482069,55279.406534,0.39,-999,-999,-999,-999,-999,-999,-999,False,
7630658,2.1511347,55003.285035,0.47,-999,-999,-999,-999,-999,-999,-999,False,
5039441,2.1513832,54955.351360,0.39,-999,-999,-999,-999,-999,-999,-999,True,
9540450,2.1547127,54966.755030,0.44,-999,-999,-999,-999,-999,-999,-999,False,
9827122,2.1549223,55003.203453,0.86,-999,-999,-999,-999,-999,-999,-999,False,
9651298,2.1551199,55001.718984,0.95,-999,-999,-999,-999,-999,-999,-999,False,
6421483,2.1584024,54954.106608,0.58,-999,-999,-999,-999,-999,-999,-999,False,
11401845,2.1613990,55005.930055,0.56,-999,-999,-999,-999,-999,-999,-999,False,
10816107,2.1615802,54964.802823,0.46,-999,-999,-999,-999,-999,-999,-999,False,
9851944,2.1639018,54955.847004,0.62,-999,-999,-999,-999,-999,-999,-999,True,
9851943,2.1639241,54965.585061,0.61,-999,-999,-999,-999,-999,-999,-999,False,
3832716,2.1701093,54953.978611,0.48,-999,-999,-999,-999,-999,-999,-999,True,
5025261,2.1714108,55001.695556,0.94,-999,-999,-999,-999,-999,-999,-999,False,
6852488,2.1720406,54966.937685,0.56,-999,-999,-999,-999,-999,-999,-999,False,
6695510,2.1729666,55001.741727,0.97,-999,-999,-999,-999,-999,-999,-999,False,
10228240,2.1734216,55000.746856,0.88,-999,-999,-999,-999,-999,-999,-999,False,
9108058,2.1749313,54999.729437,0.56,-999,-999,-999,-999,-999,-999,-999,False,
9641255,2.1781483,54965.033373,0.49,-999,-999,-999,-999,-999,-999,-999,False,
9641031,2.1781543,54954.132713,0.43,-999,-999,-999,-999,-999,-999,-999,True,
7368103,2.1825147,54965.354015,0.54,-999,-999,-999,-999,-999,-999,-999,False,
8244173,2.1841323,55185.699534,0.37,-999,-999,-999,-999,-999,-999,-999,False,
4544587,2.1890973,54954.135787,0.49,-999,-999,-999,-999,-999,-999,-999,True,
4544620,2.1891097,55002.299574,0.49,-999,-999,-999,-999,-999,-999,-999,False,
11175495,2.1910980,54954.088681,0.69,-999,-999,-999,-999,-999,-999,-999,True,
7097571,2.2139641,54954.500239,0.55,-999,-999,-999,-999,-999,-999,-999,True,
2308957,2.2196838,54965.166461,0.58,-999,-999,-999,-999,-999,-999,-999,False,
6758917,2.2361019,54966.869790,0.21,-999,-999,-999,-999,-999,-999,-999,False,
8495415,2.2372185,54966.667498,0.27,-999,-999,-999,-999,-999,-999,-999,False,
9098590,2.2435710,54966.729795,0.47,-999,-999,-999,-999,-999,-999,-999,False,
7203179,2.2457388,54955.035403,0.56,-999,-999,-999,-999,-999,-999,-999,False,
4665989,2.2480673,54965.752012,0.52,-999,-999,-999,-999,-999,-999,-999,False,
9895004,2.2508273,54953.802100,0.18,-999,-999,-999,-999,-999,-999,-999,True,
1575690,2.2524281,54965.435257,0.29,-999,-999,-999,-999,-999,-999,-999,False,
11250867,2.2528222,54955.621171,0.37,-999,-999,-999,-999,-999,-999,-999,False,
7137798,2.2535374,54954.217705,0.51,-999,-999,-999,-999,-999,-999,-999,False,
10547209,2.2540395,54966.510734,0.64,-999,-999,-999,-999,-999,-999,-999,False,
9544350,2.2597774,54966.072155,0.92,-999,-999,-999,-999,-999,-999,-999,False,
8098728,2.2618051,55058.227215,0.81,-999,-999,-999,-999,-999,-999,-999,True,
6629588,2.2644714,54966.783103,0.54,-999,-999,-999,-999,-999,-999,-999,True,
11811454,2.2746278,54955.917867,0.47,-999,-999,-999,-999,-999,-999,-999,True,
