##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): June 28, 2016, 4:08 p.m.
## Download Date (Y/M/D): 2016/06/29
##
## Query String: {&quot;sort&quot;:&quot;p&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;-2&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;etv&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;bjd0&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;keff&quot;,&quot;p&quot;,&quot;figs&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;incat1&quot;:true,&quot;incat0&quot;:true,&quot;kois&quot;:[]}
##
#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,ETV,
6470521,2.0804313,-1,55004.355707,-1,0.56,76.8032,6.8592,13.8580,6185.0000,False,short,
3967219,2.0808239,-1,55000.459241,-1,0.77,72.7399,8.2686,15.3630,9622.0000,False,short,
5120225,2.0832404,-1,54954.417233,-1,0.60,74.6346,7.4547,13.6060,-1.0000,False,short,
7513671,2.0836900,-1,55002.313090,-1,-1.00,73.9108,15.3399,12.5110,-1.0000,False,short,
7957881,2.0849600,0.0000030,55003.239280,0.082148,-1.00,75.7680,12.9346,15.2520,4458.0000,False,short,
4357272,2.0859499,0.0000030,54964.964677,0.029118,0.64,71.2437,12.2178,15.4550,5117.0000,False,short,
4743508,2.0860790,0.0000035,55093.665560,0.015690,0.31,72.0408,11.3851,14.5540,5869.0000,False,short,
4743513,2.0860794,0.0007653,54953.897939,-1,0.32,72.0416,11.3842,12.9630,5890.0000,True,short,
3529497,2.0933311,-1,55003.657110,-1,0.92,69.5599,13.8696,15.7620,4481.0000,False,short,
8912730,2.0954497,0.0000031,55000.276626,0.104298,0.95,80.1190,7.8293,13.9300,6649.0000,False,short,
5650420,2.0988242,-1,55002.581860,-1,0.50,76.0008,6.2408,12.3870,4611.0000,False,short,
3641446,2.1000143,0.0000030,55000.215748,0.118014,0.95,70.9009,11.3307,8.3690,-1.0000,True,short,
6526545,2.1014179,0.0000031,54963.784265,0.127553,0.95,74.7780,10.7669,13.6710,5948.0000,False,short,
5007640,2.1045126,-1,54965.635083,-1,0.98,72.3351,11.5911,13.6500,6097.0000,False,short,
6606282,2.1070998,0.0000031,54965.435543,0.014372,0.32,74.4266,11.6383,12.9700,5594.0000,False,short,
4579321,2.1123950,0.0000067,55002.944741,0.016579,0.34,73.7462,7.7114,17.3880,-1.0000,False,short,
4579313,2.1123964,-1,55002.943492,-1,0.34,73.7441,7.7117,14.8110,5363.0000,False,short,
7838655,2.1131520,-1,55189.329630,-1,-1.00,77.5092,9.0455,15.4650,5278.0000,False,short,
10556068,2.1171558,0.0000031,54955.365922,0.131295,0.91,81.9767,9.8946,11.5610,7901.0000,False,short,
5020034,2.1191112,0.0000068,54999.491731,0.191840,0.57,73.6097,9.1711,15.8120,6139.0000,False,short,
5020044,2.1191209,-1,55001.597535,-1,0.56,73.6115,9.1703,13.8350,6077.0000,False,short,
11391755,2.1211094,-1,55003.850247,-1,-1.00,79.3851,18.6487,15.5270,5876.0000,True,short,
5036537,2.1220084,-1,54965.517013,-1,0.38,74.8688,6.7389,15.5640,4888.0000,False,short,
5036538,2.1220164,0.0000031,54965.520704,0.016863,0.36,74.8716,6.7405,13.3490,4199.0000,False,short,
11033205,2.1257500,-1,55001.197130,-1,-1.00,80.9253,13.4374,14.1270,4101.0000,False,short,
5872506,2.1260885,0.0000562,55000.424875,0.631264,0.78,73.1871,12.1623,14.7300,7571.0000,False,short,
2860114,2.1268621,-1,55101.847303,-1,0.86,71.2294,9.0211,14.8340,5066.0000,False,short,
9181340,2.1312555,-1,54964.158256,-1,0.51,80.5187,7.8992,14.8180,5937.0000,False,short,
9827149,2.1319392,0.0000045,54966.651407,0.024574,0.32,78.2362,14.7209,15.5450,5599.0000,False,short,
6209347,2.1365771,0.0000037,55004.482164,0.015391,0.30,74.4477,10.5431,15.2810,5283.0000,False,short,
9657096,2.1381817,0.0000031,54954.805351,0.122298,0.94,79.3447,11.5742,12.0450,6276.0000,False,short,
6758027,2.1387170,-1,54965.219359,-1,-1.00,72.3948,16.6120,13.3890,-1.0000,False,short,
5650314,2.1405631,-1,55186.380322,-1,0.50,76.0348,6.2788,15.9260,4454.0000,False,short,
9913798,2.1434405,-1,54966.496707,-1,0.44,81.3170,8.9469,14.9450,4659.0000,False,short,
7532973,2.1446323,0.0000031,54954.115572,0.033742,0.54,75.9304,11.1572,13.4800,5988.0000,False,short,
5802486,2.1478398,0.0000033,55003.405755,0.016377,0.36,74.7120,9.0156,15.6860,5646.0000,False,short,
7025540,2.1482069,0.0000040,55279.406534,0.017537,0.39,74.0698,13.6173,15.7830,4516.0000,False,short,
7630658,2.1511347,0.0000033,55003.285035,0.025315,0.47,77.6388,8.2853,13.8930,-1.0000,False,short,
5039441,2.1513832,0.0000032,54955.351360,0.021679,0.39,75.1200,6.4137,12.9160,5943.0000,True,short,
5089352,2.1537267,-1,54999.579231,-1,0.78,71.7256,12.9914,14.4740,7257.0000,False,short,
9540450,2.1547127,0.0000032,54966.755030,0.023709,0.44,79.8920,10.2005,14.1460,5556.0000,False,short,
9827122,2.1549222,0.0000032,55003.194668,0.127949,0.86,78.1564,14.6931,11.8440,-1.0000,False,short,
9651298,2.1551199,0.0000032,55001.718984,0.106306,0.95,78.7110,13.0234,13.4550,7677.0000,False,short,
6421483,2.1584021,0.0000033,54954.096898,0.045798,0.58,71.5533,17.5861,13.0240,5016.0000,False,short,
6421503,2.1591500,-1,54964.865176,-1,-1.00,71.5551,17.5807,15.2390,5111.0000,False,short,
11401845,2.1613990,0.0001642,55005.930055,0.042298,0.56,80.9577,15.0795,14.3550,7590.0000,False,short,
10816107,2.1615802,0.0000032,54964.802823,0.027250,0.46,82.1270,10.4880,13.9450,5646.0000,False,short,
4673539,2.1626403,-1,55000.744193,-1,0.82,73.9830,7.5546,14.2090,6484.0000,False,short,
9851944,2.1639018,0.0000032,54955.847004,0.053161,0.62,81.0280,9.2897,11.2490,6204.0000,True,short,
9851943,2.1639192,0.0000032,54965.574331,0.046168,0.61,81.0360,9.2944,15.2540,4793.0000,False,short,
8283996,2.1693000,-1,55001.874860,-1,-1.00,74.4240,17.2289,14.3750,4733.0000,False,short,
3832716,2.1701093,0.0000032,54953.978611,0.042336,0.36,69.4016,14.8178,13.4180,5926.0000,True,short,
5802921,2.1713100,0.0000032,55002.554400,0.117632,-1.00,74.7624,8.9272,14.7260,5480.0000,False,short,
5025261,2.1714108,0.0000032,55001.691757,0.113914,0.94,74.0048,8.3913,12.3430,6240.0000,False,short,
6852488,2.1720406,0.0000032,54966.937685,0.045232,0.56,73.6549,14.0664,13.9080,7262.0000,True,short,
5357470,2.1726134,0.0000032,54966.002198,-1,0.19,72.5289,12.0984,14.8450,5826.0000,False,short,
10991555,2.1728500,-1,55002.243260,-1,-1.00,82.3898,10.5826,14.8700,4090.0000,False,short,
6695510,2.1729669,0.0000032,55001.716302,0.120371,0.97,74.8827,10.9205,11.9970,5920.0000,False,short,
10228240,2.1734211,0.0000032,55000.697320,0.507994,0.88,81.3822,9.8058,13.9770,6404.0000,False,short,
9108058,2.1749313,0.0001193,54999.729437,0.049089,0.57,79.5002,9.4373,14.2810,6563.0000,False,short,
9641255,2.1781483,0.0000041,54965.035651,0.032755,0.49,77.3651,15.8751,16.3700,5136.0000,False,short,
9640985,2.1781536,0.0000032,54965.015174,0.022641,0.43,77.2661,15.9504,13.8350,6628.0000,False,short,
9641008,2.1781540,-1,54965.030090,-1,0.43,77.2476,15.9325,14.4890,5347.0000,False,short,
9641031,2.1781543,0.0000032,54954.132713,0.023434,0.44,77.2678,15.9329,9.1770,5867.0000,True,short,
9641018,2.1781552,0.0000032,54965.021796,0.022976,0.43,77.2900,15.9460,14.0700,5708.0000,False,short,
3834317,2.1821345,0.0000032,54964.738885,-1,0.89,69.6803,14.3807,10.0080,6433.0000,True,short,
7368103,2.1825147,0.0000033,54965.354015,0.040032,0.54,75.7546,11.0169,13.4190,7838.0000,False,short,
8244173,2.1841323,0.0000041,55185.699534,0.017896,0.38,77.5437,10.2233,15.8960,4390.0000,False,short,
8379833,2.1863029,-1,54971.635704,-1,0.94,78.1568,9.6234,13.1110,6543.0000,False,short,
4544587,2.1890973,0.0000032,54954.135787,0.033573,0.49,70.2969,14.7737,10.8010,8255.0000,True,short,
4544572,2.1891000,-1,55002.295856,-1,0.49,70.3009,14.7831,15.7410,5888.0000,False,short,
4544571,2.1891001,0.0000041,55735.645209,-1,0.48,70.2963,14.7815,15.7530,5467.0000,False,short,
4544620,2.1891097,0.0000034,55002.299574,-1,0.49,70.2899,14.7609,15.8750,5247.0000,False,short,
7692619,2.1901871,-1,54965.794253,-1,0.90,76.7421,10.1638,13.9120,6874.0000,False,short,
11175495,2.1910272,0.0000032,54954.005791,0.123118,0.69,78.3915,20.2782,12.9690,8070.0000,True,short,
11546211,2.1944213,0.0000033,54965.600017,0.009480,0.27,79.3232,19.7127,15.1550,3682.0000,False,short,
8457330,2.1978100,-1,55001.815190,-1,-1.00,79.3752,7.6602,13.7180,5121.0000,False,short,
8043052,2.2003500,-1,55002.992670,-1,-1.00,77.6021,9.4670,14.7310,5085.0000,False,short,
5167392,2.2051800,-1,55001.265640,-1,-1.00,70.5446,15.8117,12.9390,8136.0000,False,short,
10193096,2.2051800,-1,55001.101860,-1,-1.00,77.3678,18.2726,11.6620,6428.0000,False,short,
11090983,2.2068290,0.0004710,54965.144435,0.177634,-1.00,81.5117,12.6067,10.7060,-1.0000,False,short,
7097571,2.2139641,0.0000034,54954.495717,0.041998,0.55,72.6331,16.9793,11.2670,-1.0000,True,short,
7692089,2.2149200,0.0000033,55002.478600,0.099699,-1.00,76.6432,10.2449,14.6610,5940.0000,False,short,
9119652,2.2162380,0.0001952,54964.698572,0.019782,0.43,80.6614,7.5274,14.3050,5097.0000,False,short,
6228201,2.2179870,0.0000033,54981.338700,0.216507,-1.00,76.1712,7.4329,12.4400,7746.0000,False,short,
2308957,2.2196838,0.0000033,54965.166461,0.048525,0.59,70.7196,9.0391,14.5200,5697.0000,False,short,
7033996,2.2272630,0.0005066,54964.858365,0.151432,-1.00,74.9039,11.8236,12.4330,-1.0000,False,short,
5816811,2.2277150,-1,54967.452040,-1,0.46,75.8896,6.9226,14.8500,5768.0000,False,short,
4366913,2.2298432,-1,55001.096280,-1,0.80,72.1634,10.3290,12.2930,7473.0000,False,short,
8111381,2.2337949,0.0000034,54965.487904,0.019791,0.36,77.6587,9.5819,15.1950,5520.0000,False,short,
6758917,2.2361019,0.0000035,54966.869790,0.012166,0.21,72.5712,16.3151,14.5490,5457.0000,False,short,
10616415,2.2371797,0.0000034,55013.884858,0.105087,-1.00,81.5621,10.6984,13.6950,4811.0000,False,short,
8495415,2.2372185,0.0000043,54966.667498,0.021546,0.27,76.7528,12.7370,15.9380,4897.0000,False,short,
5130888,2.2408850,-1,54966.302339,-1,-1.00,75.5492,5.9239,15.8380,5155.0000,False,short,
4285107,2.2430320,-1,54966.458918,-1,0.41,73.7140,7.1693,13.9800,5268.0000,False,short,
9098590,2.2435710,0.0000034,54966.729795,0.030529,0.47,78.6021,11.0278,14.9650,5846.0000,False,short,
11820820,2.2446500,-1,55007.290000,-1,-1.00,82.8218,13.1353,13.4670,6906.0000,False,short,
9541567,2.2457220,0.0000034,54964.668799,-1,0.86,79.9867,10.0058,11.8720,9029.0000,False,short,
7203179,2.2457388,0.0000034,54955.035403,0.048951,0.56,75.3560,11.4166,13.4320,6242.0000,False,short,
7833144,2.2477336,0.0000085,55001.231654,-1,-1.00,76.9386,10.0542,12.5610,7724.0000,False,short,
4666008,2.2480279,-1,55001.696955,-1,0.53,73.3861,8.6477,14.4340,5847.0000,False,short,
4665989,2.2480673,0.0000034,54965.752012,0.032987,0.52,73.3851,8.6530,13.0160,6852.0000,False,short,
9895004,2.2508273,0.0000034,54953.802100,0.010761,0.18,79.3300,12.6459,12.8200,5534.0000,True,short,
1575690,2.2524281,0.0000043,54965.432738,0.013150,0.31,70.0261,9.4644,15.6250,4140.0000,False,short,
11250867,2.2528222,0.0000034,54955.621171,0.020795,0.38,81.7487,12.7779,13.3870,5875.0000,False,short,
7137798,2.2535374,0.0000034,54954.217705,0.033644,0.51,76.8487,8.4966,13.4510,6597.0000,False,short,
10547209,2.2540395,0.0000034,54966.508453,0.148836,0.64,81.1187,11.3758,13.6950,6630.0000,False,short,
10974032,2.2584361,0.0010505,54976.057819,-1,0.99,80.1155,14.8974,8.4030,9038.0000,True,short,
9544350,2.2597771,0.0000034,54966.047971,0.129015,0.92,80.3152,9.5682,13.8210,5932.0000,False,short,
6629588,2.2644714,0.0000034,54966.783103,0.042077,0.55,76.4864,7.7685,13.9830,6520.0000,True,short,
5629985,2.2719020,-1,55067.771525,-1,0.56,74.3635,9.1963,14.4590,5593.0000,False,short,
11811454,2.2746278,0.0000034,54955.917867,0.027886,0.47,81.4923,15.9439,11.1520,-1.0000,True,short,
9143254,2.2750493,0.0000035,54965.667429,0.017644,0.38,76.0693,16.7065,15.4520,5653.0000,True,short,
4242692,2.2770704,0.0000034,54966.637371,0.107941,0.44,69.7680,15.1765,13.1940,6219.0000,False,short,
6026204,2.2798149,0.0000035,54953.943599,0.128630,0.98,71.7833,15.5687,11.6150,8418.0000,False,short,
7622486,2.2799960,0.0000035,54966.637743,0.059980,0.59,76.9418,9.4777,13.0920,-1.0000,True,short,
2161623,2.2834698,0.0000618,54999.599837,0.044144,0.54,70.3394,9.7437,14.3120,6507.0000,False,short,
6466939,2.2858938,0.0000035,54964.900230,0.020041,0.41,76.5358,7.3659,14.4540,4920.0000,False,short,
10090246,2.2861056,0.0000035,54966.538752,0.082477,0.63,80.7320,10.5554,13.5670,5442.0000,False,short,
6953747,2.2924800,0.0000035,55002.934800,0.500665,-1.00,75.3481,10.8256,12.6330,6039.0000,False,short,
5823121,2.2980007,0.0000035,54965.628732,0.150153,0.79,76.3331,6.1290,13.8900,5283.0000,True,short,
11457191,2.2983953,0.0000035,54965.967089,0.025103,0.52,81.5146,14.1585,14.5540,5598.0000,False,short,
8240109,2.3011884,0.0000035,54955.985319,0.034107,0.56,77.1315,11.0504,13.4890,7740.0000,False,short,
8240123,2.3011979,-1,55002.014892,-1,0.56,77.1321,11.0473,15.8180,5429.0000,False,short,
4909707,2.3023637,0.0000035,54953.913193,0.115092,0.72,71.0172,13.9718,10.6910,-1.0000,False,short,
8189196,2.3041380,0.0000035,55006.353323,0.123749,0.99,78.6599,8.1464,12.3210,6379.0000,False,short,
10989032,2.3050976,0.0000035,54966.704728,0.013191,0.53,82.0253,11.1156,13.8660,8620.0000,False,short,
10727668,2.3059000,0.0000319,54999.378378,0.028565,0.47,79.5843,15.1065,16.3210,9471.0000,False,short,
6060580,2.3133689,0.0000035,54954.632263,0.016147,0.31,75.5139,8.0706,13.4600,5308.0000,False,short,
7212722,2.3161718,0.0000035,54965.310995,0.024540,0.43,76.2835,9.6675,13.9690,5683.0000,False,short,
11236035,2.3190031,0.0000260,55157.203865,0.126912,0.83,79.6532,17.2384,14.6460,7927.0000,False,short,
5903312,2.3203207,-1,54955.857957,-1,0.35,76.0690,6.7457,12.4500,5783.0000,True,short,
5903301,2.3203301,0.0000041,55003.423122,0.014291,0.42,76.0688,6.7479,15.1490,5948.0000,False,short,
5017058,2.3238948,0.0000035,54955.915793,0.027372,0.48,73.2937,9.6745,13.1400,5948.0000,False,short,
9632537,2.3241790,-1,55001.048798,-1,-1.00,75.9940,19.1778,11.9590,7817.0000,True,short,
10002792,2.3264188,-1,55002.601584,-1,0.99,77.8585,16.2839,13.0050,4334.0000,False,short,
9613070,2.3318534,0.0001816,55000.262541,0.019174,0.34,81.0222,8.3947,14.0870,6146.0000,False,short,
9911112,2.3336500,0.0000325,55001.091678,0.014452,0.37,81.0491,9.4356,14.9900,8750.0000,False,short,
2436635,2.3404448,-1,54966.564666,-1,0.74,69.9025,10.9255,15.8560,4398.0000,False,short,
7025846,2.3405060,-1,55003.196930,-1,0.44,74.0690,13.5313,14.3000,5829.0000,False,short,
3838004,2.3441302,0.0000036,54964.579282,-1,0.84,70.1064,13.2793,13.4190,5101.0000,False,short,
7376983,2.3458701,0.0000046,55187.110937,0.002718,-1.00,76.6116,9.4667,15.5050,4601.0000,True,short,
8906045,2.3474788,-1,55001.869444,-1,0.70,79.4180,8.9853,14.1770,5669.0000,False,short,
8906039,2.3474789,0.0000036,54954.933889,0.084787,0.71,79.4170,8.9855,12.6240,5620.0000,False,short,
6063322,2.3492441,-1,54951.440150,-1,0.95,75.7957,7.7024,13.9890,5650.0000,False,short,
5443775,2.3510478,-1,54976.531511,-1,0.77,72.6462,12.0758,12.9360,5782.0000,False,short,
5015913,2.3599371,0.0000036,54954.581594,0.013473,0.28,73.1948,9.9070,12.9890,5487.0000,True,short,
4757331,2.3620885,0.0000037,54966.303609,0.017278,0.33,73.4266,8.7435,15.7250,5092.0000,False,short,
5565261,2.3623521,-1,54969.437148,-1,0.40,75.9627,6.0930,13.9900,4889.0000,False,short,
6700870,2.3633544,-1,54999.770393,-1,0.99,75.4271,10.0431,12.9910,6217.0000,False,short,
3971507,2.3662900,-1,55002.020000,-1,-1.00,73.1299,7.6679,13.9040,5244.0000,True,short,
9244768,2.3664300,-1,55002.715510,-1,-1.00,80.6202,7.9423,13.0030,5628.0000,False,short,
11285136,2.3681778,0.0000038,55004.697902,0.017312,0.30,79.0924,18.8985,15.5330,5672.0000,False,short,
6373680,2.3690761,-1,54849.354745,-1,-1.00,75.1623,9.6069,15.4130,5673.0000,False,short,
7749318,2.3715904,0.0000037,54965.742275,-1,0.37,75.3279,13.1804,14.5280,5211.0000,False,short,
4833050,2.3718800,0.0000036,55002.297580,0.118385,-1.00,72.1784,11.2968,13.4790,-1.0000,False,short,
2971095,2.3771518,-1,54965.694287,-1,0.98,68.9867,13.9474,13.6630,-1.0000,False,short,
11099351,2.3779549,0.0000036,54956.044784,0.016416,0.29,82.5184,10.7142,11.6390,9353.0000,True,short,
4840513,2.3790420,-1,55002.020000,-1,-1.00,72.9545,9.7909,15.1890,6164.0000,False,short,
10971674,2.3808628,0.0000037,54965.943729,-1,0.45,79.7868,15.6643,13.8020,5526.0000,False,short,
6278403,2.3823700,0.0000037,55002.071230,0.148470,-1.00,73.3093,12.9518,8.7580,10687.0000,False,short,
5481416,2.3840360,0.0000038,55004.583440,-1,0.34,76.0644,5.8797,15.8360,4676.0000,False,short,
9552668,2.3873612,0.0000037,54955.628654,0.135189,0.91,81.0779,8.1048,12.9470,5565.0000,False,short,
8365739,2.3892922,0.0000037,54976.979013,0.028860,0.49,76.5608,12.6418,15.3660,5402.0000,False,short,
6543674,2.3910305,0.0000037,54965.303847,0.034581,0.53,76.3558,7.8779,13.5350,-1.0000,False,short,
6543682,2.3910314,-1,55003.555922,-1,0.53,76.3572,7.8772,13.9080,-1.0000,False,short,
6543683,2.3910382,-1,55001.159191,-1,0.52,76.3539,7.8753,13.9980,5774.0000,False,short,
4367544,2.3912219,0.0001816,54965.760421,0.037409,0.52,72.2233,10.2102,14.3270,5372.0000,False,short,
8804455,2.3926582,0.0000037,54966.782364,0.001241,-1.00,75.2020,17.3037,13.4820,5627.0000,False,short,
5303551,2.3990918,-1,54966.033234,-1,0.44,75.4754,6.4736,14.8880,5404.0000,False,short,
7255336,2.4064022,0.0000037,54954.897166,0.012831,0.32,71.9559,19.3817,11.3740,-1.0000,True,short,
9892856,2.4065840,-1,55002.819337,-1,0.41,79.0747,13.1971,15.4200,5898.0000,False,short,
11189284,2.4122570,-1,55002.020000,-1,-1.00,80.5618,14.9468,11.4890,8637.0000,False,short,
9009514,2.4123840,-1,55002.020000,-1,-1.00,75.9997,16.3903,15.6410,4397.0000,False,short,
4852055,2.4148570,0.0000038,54966.425501,0.149482,0.96,73.9876,7.8845,14.0790,5645.0000,False,short,
11753767,2.4155231,-1,54955.037922,-1,0.79,80.3301,18.4280,12.2150,6219.0000,False,short,
5649956,2.4157400,0.0000039,55003.957982,0.022555,0.43,75.9898,6.3115,15.5590,5390.0000,False,short,
10857342,2.4159252,0.0000275,55005.264570,0.055863,0.57,79.6535,15.4484,14.4670,8540.0000,False,short,
5802285,2.4170498,0.0000038,54964.984400,0.012577,0.26,74.6885,9.0476,15.3490,4791.0000,False,short,
8895509,2.4214133,-1,54997.265259,-1,0.14,78.4314,10.8722,14.1880,6060.0000,False,short,
8958670,2.4253165,0.0000037,54954.249347,0.138963,0.92,78.0443,11.7471,12.7800,7302.0000,False,short,
10191056,2.4274949,0.0000038,54955.031469,0.034813,0.53,77.0657,18.9113,10.8110,6588.0000,True,short,
6024482,2.4431600,-1,55017.645380,-1,-1.00,71.6105,16.1862,12.7030,5089.0000,False,short,
10959320,2.4455798,-1,55002.433118,-1,0.98,77.9080,20.4553,13.1900,9593.0000,False,short,
5649215,2.4467000,-1,55003.671390,-1,-1.00,75.9463,6.4108,15.0210,5553.0000,False,short,
4934893,2.4532300,-1,55002.055170,-1,-1.00,73.6710,8.7754,11.6940,6814.0000,False,short,
5794240,2.4552407,-1,54966.992396,-1,0.22,73.8871,10.5366,15.9790,3948.0000,True,short,
12506351,2.4555173,0.0000038,54955.736173,0.017580,0.37,82.4501,17.2537,13.1840,5949.0000,False,short,
8222813,2.4669614,-1,55187.931017,-1,-1.00,75.0950,15.3734,15.0700,5221.0000,False,short,
4851217,2.4702800,0.0000038,54953.900507,0.046711,0.58,73.9589,8.0268,11.1080,6694.0000,True,short,
4826439,2.4742946,0.0000039,54965.657054,0.040069,0.54,71.5622,12.6784,13.8200,5909.0000,False,short,
5474065,2.4745720,-1,-1,-1,-1.00,75.5139,6.7739,17.0650,-1.0000,False,short,
10414727,2.4764558,-1,55000.737924,-1,0.97,80.7382,11.7404,12.9620,7025.0000,False,short,
5130472,2.4790790,-1,55002.020000,-1,-1.00,75.5204,5.9726,12.9030,6397.0000,False,short,
9705459,2.4865871,0.0000039,54969.595993,0.020694,0.33,77.9336,14.8696,15.4180,5658.0000,True,short,
11200767,2.4895130,-1,55002.383984,-1,0.30,82.1302,11.8601,13.3680,5923.0000,False,short,
11200773,2.4895516,0.0000039,54965.043382,0.018361,0.31,82.1310,11.8586,13.6690,5780.0000,False,short,
8713594,2.4915900,-1,55002.020000,-1,-1.00,79.5663,8.1233,13.6130,6257.0000,False,short,
9140402,2.4941656,0.0000039,54966.443667,0.017297,0.28,75.6829,17.7666,15.2510,5450.0000,False,short,
9593759,2.4943179,0.0000131,54999.034886,0.016989,0.28,78.9792,12.0657,17.4740,4594.0000,False,short,
11517719,2.4957793,0.0000040,54965.840588,0.032431,0.45,82.6860,12.1231,14.1520,5766.0000,True,short,
8878681,2.4963331,0.0000039,54955.218659,0.017658,0.33,76.5110,14.6972,11.2110,6504.0000,True,short,
11295085,2.4979457,-1,54966.718788,-1,0.93,80.6544,15.2627,12.3210,6891.0000,False,short,
10000785,2.4983927,-1,55028.134479,-1,-1.00,77.5387,16.9944,15.7490,5145.0000,False,short,
5287983,2.5071049,0.0000041,55003.994398,0.014012,0.22,74.2698,8.5919,15.5550,5680.0000,False,short,
6755882,2.5082700,0.0000041,55001.906120,0.333031,-1.00,72.1509,17.2535,15.2120,5071.0000,False,short,
8197406,2.5130061,0.0000039,55019.208811,0.139941,0.96,79.4306,6.7918,12.5720,6736.0000,False,short,
7947631,2.5165557,0.0000040,54966.960660,0.012985,0.26,74.4880,15.7734,15.1790,4823.0000,False,short,
7686918,2.5188342,0.0000040,55002.154920,0.142446,0.99,76.0882,11.2981,13.5900,6436.0000,False,short,
8453324,2.5245437,0.0000040,54958.728589,0.020981,0.41,79.0506,8.3298,11.5160,4733.0000,True,short,
7365447,2.5253879,0.0000723,54999.742546,0.023080,0.38,75.4924,11.5384,14.3400,6596.0000,False,short,
7060333,2.5272477,0.0000099,55005.617622,0.139468,0.91,77.2654,7.5350,9.0880,7576.0000,False,short,
8883727,2.5290769,-1,55070.082972,-1,0.29,77.0355,13.4516,15.5730,5297.0000,False,short,
7060330,2.5295468,-1,55005.581353,-1,0.72,77.2670,7.5369,10.3540,4907.0000,False,short,
5215980,2.5311402,-1,55000.912646,-1,0.67,75.3667,6.4075,15.2090,5132.0000,False,short,
5215999,2.5311576,0.0000040,54965.482686,0.108949,0.68,75.3676,6.4053,14.1090,5081.0000,False,short,
8742449,2.5336100,0.0000040,55002.077510,0.186873,-1.00,75.6462,16.1408,14.0080,5584.0000,False,short,
8481006,2.5347000,0.0000040,55002.738500,0.233447,-1.00,74.7768,17.0750,10.9320,9281.0000,False,short,
6706287,2.5353877,0.0000040,54966.387341,0.021403,0.38,75.8175,9.1664,13.6200,-1.0000,False,short,
5041569,2.5354364,0.0000051,54965.220789,0.046877,0.55,75.2710,6.1083,15.2730,6026.0000,False,short,
9236858,2.5370818,0.0000040,54954.319042,0.029720,0.45,79.8192,9.3411,13.0400,6510.0000,False,short,
4477830,2.5404553,0.0000041,54965.663300,-1,0.78,73.3688,8.3357,13.5480,6147.0000,False,short,
